Text Content,Document,Codes,Start position,End position,time_pre,author_pre,time_cur,author_cur,time_next,author_next,author_association
@stevencl Thank you for posting those recordings!,issue396_allCommentsText.doc,396_non-argumentative,126095,126144,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"Overall, I'm excited about the direction in which the feature is heading!",issue396_allCommentsText.doc,396_non-argumentative,126145,126218,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
Thank you for all the time and effort put into it so far.,issue396_allCommentsText.doc,396_non-argumentative,126219,126276,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
Here is my feedback/thoughts:,issue396_allCommentsText.doc,396_non-argumentative,126277,126306,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"I think I'd just put the string ""Multiple"" or something similar when more than one folder is open; otherwise, there's just one folder so put the name of the folder there as is done today (and hide the folder root in the tree).",issue396_allCommentsText.doc,"396_claim 36, 396_support 36",126563,126789,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"-         The disambiguation of file names by appending the folder name in the tab title in the Editor, IMO, is not necessary unless there are multiple editors open with the same file name.",issue396_allCommentsText.doc,"396_claim 37, 396_support 37",126790,126979,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
Note that this scenario is not uncommon even with a single folder open.,issue396_allCommentsText.doc,"396_warrant 37, 396_support 37",126980,127051,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
It's quite easy to get multiple files (e.g. `.gitignore`) with the same name among subfolders within the same root.,issue396_allCommentsText.doc,"396_warrant 37, 396_support 37",127052,127167,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"So this design (appending the parent folder name) should be a separate feature, IMO, and should be implemented.",issue396_allCommentsText.doc,"396_claim 37, 396_support 37",127168,127279,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"Along with this, I'd love to see a good solution to https://github.com/Microsoft/vscode/issues/15048 because this will make some tab titles even longer. :)",issue396_allCommentsText.doc,396_non-argumentative,127280,127435,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"-         For search results, I think it's essential that search work across all root folders.",issue396_allCommentsText.doc,"396_claim 22, 396_support 22",127436,127530,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
Another filter could be added to limit the search to chosen roots.,issue396_allCommentsText.doc,"396_claim 22, 396_support 22",127531,127597,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
"When displaying results, it might be useful to see results per root, so maybe an option to see one long list with root folder names appended, or to see a list separated in sections, one for each root folder.",issue396_allCommentsText.doc,"396_warrant 22, 396_support 22",127598,127805,2017-06-04T16:32:28Z,svipben,2017-06-04T21:40:08Z,stefcameron,2017-06-04T22:52:41Z,gulshan,NONE
@stevencl thanks for recording the sessions.,issue396_allCommentsText.doc,396_non-argumentative,129712,129756,2017-06-04T22:52:41Z,gulshan,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,NONE
I really wanted to participate but wasn't available at the time ð¢,issue396_allCommentsText.doc,396_non-argumentative,129757,129825,2017-06-04T22:52:41Z,gulshan,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,NONE
Thanks for the feedback!,issue396_allCommentsText.doc,396_non-argumentative,131673,131697,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"I wanted to follow up on the direction of leveraging a new settings property `additionalFolders` to implement ""Multi Root"" because I hear some feedback on this from the comments above.",issue396_allCommentsText.doc,396_non-argumentative,131698,131882,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
The main motivation for introducing a setting in the first place is actually to keep things simple and not introduce too many new concepts while still having a solution that is powerful and enables some interesting scenarios.,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",131885,132110,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
Here are some design decisions and consequences:,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132111,132159,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
**Keep it simple**,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132162,132180,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
We feel that opening files and folders is at the core of VS Code.,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132181,132246,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"Thus we would not want to introduce a new top level concept of ""Projects"".",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132247,132321,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"For example, we would not think a ""Open Project"" action was needed, but rather think that a project is always a folder and it can optionally have additional folders associated.",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132322,132498,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"With this assumption, a setting seems like the natural way of allowing for that.",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132499,132579,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"Whenever you open this folder, you open the additional folders with it.",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132580,132651,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
Adding and removing folders is a simple gesture and it will update settings directly.,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132652,132737,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
**Settings are powerful**,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132740,132765,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
Having multi root as a setting enables a lot of interesting scenarios.,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132766,132836,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"For example, you are free to put the `additionalFolders` setting into your workspace and as such share this with other people (by using relative paths - this is shown in the videos).",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",132837,133019,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"On top of that, you are also free how you setup projects in the first place: for example, in some cases there is no clear relationship of a master folder to additional folders (e.g. it could be that some of them are not even related to each other).",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",133020,133268,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
"In that case you could just create a ""project"" folder that just includes a `settings.json` with the folders it links to: ```allMyRandomProjects/.vscodesettings.json <- contains additionalFolders setting```",issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",133269,133480,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
Now when you open `allMyRandomProjects` it will show you the list of folders based on the settings. You can even include some settings in `settings.json` that should apply to all the folders shown.,issue396_allCommentsText.doc,"396_warrant 44, 396_support 44",133483,133680,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
In my next comment I will provide some feedback on individual comments made.,issue396_allCommentsText.doc,396_non-argumentative,134176,134252,2017-06-04T23:42:59Z,alefragnani,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,MEMBER
@borekb search would include options to limit to a specific root folder (or multiple) in the same way you can configure search to include a specific path today already.,issue396_allCommentsText.doc,"396_claim 22, 396_support 22",134368,134536,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,MEMBER
"@maddouri @TurkeyMan @pesho, @dgileadi @stefcameron it seem clear that some people prefer a single tree and other prefer multiple sections in the explorer.",issue396_allCommentsText.doc,"396_ground 45, 396_support 45",134539,134694,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,MEMBER
@BTMorton it seems to me you want easier ways to switch workspaces.,issue396_allCommentsText.doc,"396_warrant 32, 396_support 32",135722,135789,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,MEMBER
This is something we should look into independent from multi-root for any folder transition a user can do.,issue396_allCommentsText.doc,396_non-argumentative,135790,135896,2017-06-05T08:17:12Z,bpasero,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,MEMBER
One thing that we have not touched on yet in the videos is how extensions can support multi-root folders.,issue396_allCommentsText.doc,396_non-argumentative,136269,136374,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"Another primary goal with multi-root support (besides ""keep it simple"") is: **do not break extensions**",issue396_allCommentsText.doc,396_non-argumentative,136375,136478,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"Today, extensions have simple API to get access to the currently opened workspace (`workspace.rootPath: string`).",issue396_allCommentsText.doc,396_non-argumentative,136481,136594,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
This property can be `null` in case no folder is opened.,issue396_allCommentsText.doc,396_non-argumentative,136595,136651,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"Now, with the introduction of `additionalFolders` setting, an extension can still rely on the `workspace.rootPath` property being set (if a folder is opened), or not (when no folder is opened).",issue396_allCommentsText.doc,396_non-argumentative,136654,136847,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"Since `additionalFolders` is actually a setting, an extension is free to read and even write to this setting with the APIs we have today around settings already.",issue396_allCommentsText.doc,396_non-argumentative,136848,137009,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"There is even an event emitted when this setting changes, allowing for dynamic reaction to the user changing this setting.",issue396_allCommentsText.doc,396_non-argumentative,137010,137132,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
**Reading** this setting allows to make an extension aware of additional folders in the workspace.,issue396_allCommentsText.doc,396_non-argumentative,137135,137233,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
E.g. the Travis CI extension could chose to show an aggregated status across all folders.,issue396_allCommentsText.doc,396_non-argumentative,137234,137323,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"**Writing** this setting enables some interesting scenarios for extensions: e.g. you could have a project-manager extension that dynamically adds and removes folders to your workspace and as such allows for project transitions within the window, e.g. by showing a list of projects via a picker UI.",issue396_allCommentsText.doc,396_non-argumentative,137326,137623,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
At one point we will probably introduce some real new extension API to deal with multi-root folders.,issue396_allCommentsText.doc,396_non-argumentative,137626,137726,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
Burying this inside a setting for extensions to read/write is a bit odd.,issue396_allCommentsText.doc,396_non-argumentative,137727,137799,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"But to begin with, extensions can already explore the `additionalFolders` setting to leverage it if possible.",issue396_allCommentsText.doc,396_non-argumentative,137800,137909,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
We will also work closely with extension authors to understand their scenarios and how to better support them.,issue396_allCommentsText.doc,396_non-argumentative,137910,138020,2017-06-05T08:25:12Z,bpasero,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,MEMBER
"@bpasero Will the concept of additional folders also be added to LSP, or will VS Code simply start one language server per additional folder?",issue396_allCommentsText.doc,396_non-argumentative,138135,138276,2017-06-05T08:33:40Z,bpasero,2017-06-05T09:43:57Z,felixfbecker,2017-06-05T10:00:54Z,bpasero,CONTRIBUTOR
@felixfbecker this is something we still have to invest and explore to find a good solution for language extensions.,issue396_allCommentsText.doc,396_non-argumentative,138386,138502,2017-06-05T09:43:57Z,felixfbecker,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,MEMBER
Once we think about additional APIs for extensions we also need to think about what this means for the LSP.,issue396_allCommentsText.doc,396_non-argumentative,138503,138610,2017-06-05T09:43:57Z,felixfbecker,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,MEMBER
It is worth mentioning though that today you can already have situations where users open a file from a folder that is not opened as workspace (e.g. File > Open > somefile.xyz).,issue396_allCommentsText.doc,396_non-argumentative,138613,138790,2017-06-05T09:43:57Z,felixfbecker,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,MEMBER
Ideally a language extension can show the same level of language features for such a file even if the folder of that file is not opened.,issue396_allCommentsText.doc,396_non-argumentative,138791,138927,2017-06-05T09:43:57Z,felixfbecker,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,MEMBER
@bpasero thanks for the comments.,issue396_allCommentsText.doc,396_non-argumentative,139698,139731,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,2017-06-05T11:16:45Z,felixfbecker,NONE
"BTW, how do you define ""root"", exactly?",issue396_allCommentsText.doc,396_non-argumentative,140224,140263,2017-06-05T10:00:54Z,bpasero,2017-06-05T10:56:07Z,borekb,2017-06-05T11:16:45Z,felixfbecker,NONE
"Thanks for all the feedback everybody, this is very useful.",issue396_allCommentsText.doc,396_non-argumentative,142375,142434,2017-06-05T11:23:40Z,saborrie,2017-06-05T13:17:16Z,stevencl,2017-06-05T15:49:24Z,bpasero,MEMBER
@saborrie - good question about the extent to which people would be surprised by the creation of a setting upon adding a folder.,issue396_allCommentsText.doc,"396_claim 47, 396_support 47",142437,142565,2017-06-05T11:23:40Z,saborrie,2017-06-05T13:17:16Z,stevencl,2017-06-05T15:49:24Z,bpasero,MEMBER
We will need to investigate that to see if that is the case (obviously with people who have not been following this thread :-) ).,issue396_allCommentsText.doc,"396_claim 47, 396_against 47",142566,142695,2017-06-05T11:23:40Z,saborrie,2017-06-05T13:17:16Z,stevencl,2017-06-05T15:49:24Z,bpasero,MEMBER
